VI 8646 ,26,0
40KFN419,33,0
BRA 6310,25,0
VI 8646 ,27,120
PI 6897 ,667,0
PI 2126 ,29,40
83BVH842,126,0
PI 6897 ,668,0
BRA 1751,24,30
BRA 2224,24,48
BRA 6117,24,0
BRA 1751,25,168
BRA 2224,25,0
BRA 6152,24,27
BRA 2605,24,0
PI 8137 ,8,0
PI 8137 ,29,0
BRA 6117,25,0
VI 6293 ,26,0
BRA 8320,24,0
VI 6293 ,27,0
BRA 1549,24,180
BRA 1549,25,0
PI 5593 ,667,0
BRA 2605,25,0
BRA 6152,25,0
BRA 8320,25,0
PI 5593 ,668,0
PI 5593 ,206,0
VI 6101 ,26,0
VI 2682 ,26,2
VI 5998 ,26,0
VI 6101 ,6,0
BRA 3861,24,0
VI 6101 ,27,0
VI 2682 ,27,0
VI 5998 ,27,0
07MNJ330,14,0
47UEK742,32,0
BRA 3861,25,170
47UEK742,33,0
BRA 8523,24,0
BRA 8523,25,0
83BVH842,6,0
83BVH842,101,0
HUNT 389,23,0
BRA 5992,24,0
BRA 8521,24,0
23SCW140,29,0
83BVH842,25,0
48DXF213,25,0
07HAF179,29,0
VI 8859 ,26,0
PI 8621 ,667,1
BRA 7991,25,0
BRA 7991,24,0
BRA 3896,24,0
BRA 6148,24,0
BRA 5992,25,0
VI 8859 ,27,0
BRA 8521,25,0
07HAF179,8,0
BRA 3896,25,0
BRA 6148,25,0
09VBC719,8,0
09VBC719,677,0
46ANT673,13,1
BRA 8637,24,0
BRA 1904,24,0
BRA 8637,25,0
BRA 1904,25,0
87FGC393,29,0
BRA 8854,6,0
BRA 8854,30,0
BRA 8854,24,0
VI 2085 ,29,0
BRA 8854,25,0
VI 2085 ,8,0
VI 8719 ,13,0
48DXF213,101,5
48DXF213,103,0
48DXF213,105,0
48DXF213,30,5
VI 8719 ,14,0
80NVM831,14,0
BRA 1452,6,0
BRA 1452,30,0
BRA 1452,24,200
09UIR323,8,0
VI 4545 ,29,0
BRA 4510,24,0
01OXV144,8,0
BRA 4510,25,0
VI 4545 ,8,0
BRA 2072,24,0
BRA 2072,25,0
BRA 3182,24,0
46VAX299,30,0
VI 8111 ,26,40
BRA 5649,24,0
BRA 3182,25,0
BRA 4857,24,25
BRA 5649,25,0
BRA 7815,6,0
BRA 7815,30,0
BRA 7815,24,0
20HHH546,8,20
BRA 8249,24,0
BRA 7815,25,0
BRA 7790,24,0
BRA 4129,24,100
BRA 8249,25,0
BRA 4129,25,0
BRA 7790,25,0
BRA 6946,24,0
BRA 8076,24,0
59TDS651,25,0
BRA 8140,24,0
BRA 8140,25,0
BRA 6946,25,0
BRA 7063,24,0
06NMV545,6,0
BRA 7063,25,0
BRA 5107,24,0
04TFA584,13,0
VI 8645 ,29,53
VI 9662 ,26,0
04TFA584,14,0
BRA 5107,25,0
VI 9662 ,27,0
81ETN771,13,0
83BVH842,125,0
BRA 4632,24,100
BRA 1679,24,0
BRA 7816,24,0
49TZX707,206,0
81ETN771,14,0
BRA 5695,24,11
BRA 4632,25,21
BRA 7557,24,50
BRA 7816,25,0
AMB2100 ,106,0
AMB2100 ,107,0
AMB2100 ,101,10
AMB2100 ,6,0
BRA 1679,25,0
09UIR323,103,0
09UIR323,104,0
BRA 6784,24,0
PI 6080 ,667,40
VI 8448 ,26,0
BRA 2713,24,0
BRA 6784,25,0
PI 1922 ,667,0
PI 1922 ,668,0
BRA 4828,24,0
BRA 6054,24,0
48DXF213,107,0
48DXF213,106,2
48DXF213,210,1
BRA 2329,24,0
VI 8448 ,27,0
BRA 2713,25,14
81ETN771,8,6
49TZX707,668,0
BRA 4828,25,0
BRA 2329,25,0
BRA 7282,24,0
VI 3910 ,26,50
BRA 7984,24,64
BRA 5342,24,0
VI 3910 ,27,0
BRA 5342,25,154
BRA 2750,24,0
BRA 4713,24,0
BRA 7984,25,0
BRA 7282,25,0
BRA 3883,24,0
BRA 7197,24,0
VI 5010 ,29,0
08YVK328,29,0
61GQR910,6,0
61GQR910,30,0
PI 7236 ,667,0
07MNJ330,6,5
08YVK328,8,0
VI 5010 ,8,0
07MNJ330,25,1
07MNJ330,105,2
40KFN419,13,0
83NGO164,13,0
BRA 3883,25,0
BRA 2750,25,0
BRA 4713,25,0
BRA 7197,25,0
PI 7236 ,668,0
83NGO164,14,0
40KFN419,14,0
VI 5575 ,26,0
VI 9779 ,26,0
VI 5305 ,26,10
VI 9779 ,27,0
VI 5305 ,27,0
VI 5575 ,27,0
VI 6386 ,26,0
VI 8674 ,26,0
46YGQ278,8,8
VI 6386 ,27,0
VI 8674 ,27,0
VI 4503 ,26,0
VI 1095 ,26,0
03PDD021,126,0
03PDD021,6,10
03PDD021,30,4
24MWU116,14,0
83NGO164,6,0
83NGO164,105,0
VI 9756 ,26,200
VI 2508 ,26,180
BRA 1496,24,0
VI 4503 ,27,0
BRA 6384,24,0
VI 1095 ,27,0
87FGC393,14,0
87FGC393,33,0
00GLY025,32,0
84SNH713,6,0
84SNH713,107,0
84SNH713,101,0
VI 5780 ,27,0
BRA 1496,25,0
64GVO216,32,0
BRA 6384,25,0
VI 2508 ,27,10
25WLN366,32,0
VI 1851 ,26,0
BRA 8154,24,0
24MWU116,13,0
PI 7919 ,667,0
PI 3834 ,667,0
PI 9207 ,667,0
BRA 5967,24,0
PI 4251 ,667,0
PI 3120 ,667,27
07XCA964,33,0
25WLN366,33,0
BRA 5967,25,0
PI 5635 ,667,5
PI 9207 ,668,0
BRA 8154,25,0
VI 1851 ,27,0
PI 3834 ,668,0
PI 7919 ,668,0
PI 5635 ,668,0
69NSL820,29,0
PI 4251 ,668,0
69NSL820,8,19
BRA 2886,24,0
BRA 6074,24,78
BRA 6447,24,0
BRA 8268,24,34
BRA 2886,25,0
BRA 6074,25,108
BRA 8268,25,151
BRA 6447,25,0
84SNH713,105,0
84SNH713,24,0
VI 3903 ,26,0
PI 2358 ,667,0
VI 3903 ,27,0
49PTC945,32,0
PI 2358 ,668,0
BRA 7345,24,0
BRA 7345,25,0
VI 8679 ,26,0
VI 8679 ,27,0
VI 3838 ,26,0
VI 6918 ,26,0
44QXO713,13,0
VI 2091 ,26,0
44QXO713,14,0
VI 1082 ,26,0
VI 1082 ,27,120
VI 6918 ,27,130
VI 2091 ,27,140
VI 3838 ,27,109
VI 1440 ,27,0
VI 2254 ,27,0
VI 8932 ,27,0
VI 4877 ,27,0
VI 5500 ,26,48
VI 1440 ,26,0
VI 2254 ,26,0
VI 4877 ,26,0
VI 8932 ,26,0
BRA 2926,24,0
VI 1265 ,29,0
BRA 2926,25,0
VI 3331 ,27,0
VI 3331 ,26,0
VI 1265 ,8,0
BRA 1598,24,0
BRA 6212,24,0
BRA 1598,25,0
BRA 6212,25,0
BRA 5331,24,0
VI 4279 ,26,0
VI 4279 ,6,0
BRA 2304,24,38
01GCI581,29,20
BRA 5331,25,0
82RHL359,33,0
VI 4279 ,27,0
BRA 7266,24,0
BRA 8773,24,0
VI 7006 ,26,26
09UIR323,30,0
09UIR323,6,0
VI 4839 ,25,0
VI 4839 ,26,0
BRA 8773,25,0
BRA 4710,32,0
BRA 4710,33,0
VI 7045 ,26,0
BRA 7266,25,0
AERIEN78,207,0
VI 6742 ,26,56
BRA 2403,33,29
BRA 2403,32,171
82RHL359,32,0
BRA 6536,32,170
VI 4839 ,27,0
AERIEN78,208,0
48DXF213,211,1
48DXF213,6,5
VI 7045 ,27,0
BRA 1857,24,0
VI 1375 ,26,0
VI 7462 ,32,0
BRA 7943,24,0
VI 1375 ,27,0
BRA 1857,25,0
VI 7462 ,33,0
BRA 7943,25,0
VI 2412 ,26,0
BRA 1960,24,0
VI 2412 ,27,0
BRA 1960,25,168
BRA 7765,24,180
PI 3449 ,667,12
24OTH015,23,0
BRA 2615,24,0
BRA 8409,24,190
BRA 8761,32,0
BRA 7937,24,0
40EUY988,102,0
21BYZ253,102,0
21BYZ253,29,3
40EUY988,30,0
BRA 2615,25,0
VI 1377 ,26,0
BRA 7105,24,78
43LEN497,33,0
43LEN497,14,0
BRA 6090,24,159
BRA 8761,33,0
BRA 7464,24,0
BRA 8363,24,30
VI 2373 ,26,0
VI 4349 ,26,0
BRA 5253,24,140
BRA 3497,24,0
BRA 7937,25,0
21BYZ253,24,0
VI 1377 ,27,0
BRA 8363,25,150
VI 4349 ,27,0
BRA 7464,25,0
VI 2373 ,27,0
BRA 3497,25,0
BRA 3191,24,0
BRA 2720,24,0
BRA 5253,25,0
BRA 2720,25,0
BRA 3191,25,0
VI 3942 ,26,0
BRA 8387,24,3
PI 3064 ,667,0
PI 9192 ,667,38
PI 8026 ,667,0
PI 8026 ,101,11
PI 8026 ,103,8
VI 3942 ,27,0
PI 3064 ,668,0
PI 8026 ,668,0
BRA 2710,24,0
BRA 6204,24,200
BRA 8387,25,0
BRA 8697,32,23
VI 4296 ,26,0
BRA 7580,24,0
BRA 8383,24,0
BRA 2710,25,0
BRA 4491,24,200
BRA 3579,24,0
VI 4296 ,27,0
BRA 3579,25,0
BRA 1733,24,0
PI 2549 ,667,0
BRA 1480,24,0
BRA 6590,24,0
BRA 2357,24,0
PI 2549 ,668,0
BRA 7580,25,0
BRA 8383,25,0
BRA 1480,25,0
BRA 6590,25,0
BRA 2357,25,0
BRA 1733,25,0
VI 8409 ,29,0
VI 5739 ,26,0
VI 8409 ,8,0
BRA 5209,24,0
BRA 8126,30,0
BRA 8126,24,0
BRA 7275,24,0
PI 5763 ,667,0
VI 5739 ,27,0
PI 5763 ,668,0
BRA 1713,29,25
AERIEN11,207,0
VI 8430 ,26,0
BRA 5209,25,0
BRA 7275,25,0
BRA 8126,25,0
AERIEN11,208,0
87YRT468,32,0
08PBH949,32,0
VI 9304 ,26,0
08PBH949,33,0
87YRT468,33,0
VI 8430 ,27,0
VI 9304 ,27,0
BRA 3010,24,0
VI 4795 ,26,0
BRA 4472,24,0
BRA 7076,24,0
BRA 4743,25,0
BRA 4472,25,0
BRA 3010,25,0
HUNT 742,32,0
VI 4795 ,27,0
HUNT 647,32,0
BRA 7076,25,0
VI 9873 ,26,0
VI 3224 ,26,0
HUNT 647,33,0
HUNT 742,33,0
PI 5444 ,667,0
86ERS191,32,0
86ERS191,33,0
VI 9873 ,27,0
VI 3224 ,27,0
PI 5444 ,668,0
BRA 1822,24,0
BRA 3472,24,0
BRA 1822,25,0
BRA 3472,25,0
BRA 5893,24,175
BRA 4877,24,0
86NUC178,6,0
86NUC178,30,0
BRA 4877,25,0
BRA 7187,24,0
BRA 7187,25,0
VI 7632 ,32,0
BRA 3131,24,0
PI 3589 ,667,0
VI 2521 ,26,0
BRA 3548,24,30
VI 7632 ,33,25
PI 3589 ,668,0
VI 2521 ,27,0
BRA 3131,25,0
PI 2489 ,667,32
BRA 1898,24,0
24POC275,668,0
BRA 4838,24,0
BRA 1898,25,0
24POC275,25,0
BRA 6354,24,158
VI 4596 ,32,0
VI 5993 ,32,0
BRA 2714,24,0
06UPS248,32,0
VI 5993 ,33,0
VI 4596 ,33,0
BRA 3724,24,0
BRA 2737,24,30
BRA 2714,25,0
BRA 4838,25,0
BRA 6354,25,29
BRA 1917,24,0
40KFN419,6,0
40KFN419,210,0
87QLE995,29,0
87QLE995,101,0
BRA 3724,25,0
BRA 5024,24,0
BRA 5024,6,0
BRA 5024,30,0
BRA 6032,24,0
BRA 1917,25,0
BRA 2997,24,24
BRA 6032,25,0
BRA 5024,25,0
83BVH842,206,0
VI 7559 ,32,0
BRA 2997,25,0
VI 5833 ,32,0
84SNH713,206,0
PI 6693 ,667,40
BRA 2997,30,5
VI 5833 ,33,0
VI 7559 ,33,0
BRA 2921,24,0
BRA 8874,24,0
BRA 5213,24,26
BRA 3340,24,0
BRA 3597,24,0
PI 2168 ,667,0
VI 5351 ,26,70
BRA 8874,25,0
BRA 2921,25,0
BRA 5213,25,0
PI 2168 ,668,24
VI 4425 ,32,0
BRA 3340,25,0
PI 9497 ,667,0
BRA 3597,25,0
VI 4425 ,33,0
86ZTC507,32,0
PI 9497 ,668,0
BRA 6339,30,0
85OGH704,32,0
85OGH704,33,0
BRA 6339,24,0
85DBR174,25,0
85DBR174,210,0
BRA 5213,105,0
BRA 8636,24,0
BRA 1375,24,0
BRA 6339,25,0
VI 3220 ,26,0
BRA 8636,30,0
BRA 8636,6,0
VI 2352 ,26,185
BRA 1375,25,0
BRA 8636,25,0
VI 2352 ,25,0
VI 3220 ,27,0
PI 9450 ,667,4
25PHC488,25,10
PI 9285 ,667,0
04TFA584,25,0
80NVM831,25,0
VI 3274 ,26,32
BRA 1261,24,0
BRA 5214,24,0
VI 3125 ,32,0
85DBR174,32,0
23YXZ512,14,0
BRA 5214,25,0
85DBR174,33,0
VI 3125 ,33,189
BRA 1261,25,0
BRA 1995,24,200
09TBQ759,32,0
PI 9285 ,15,0
BRA 4742,24,29
BRA 2204,24,0
BRA 6883,24,0
BRA 1469,24,0
09TBQ759,33,0
PI 3938 ,667,32
BRA 6883,25,0
BRA 8937,24,0
06NMV545,206,0
BRA 1469,25,0
BRA 2204,25,0
BRA 1351,24,0
BRA 1351,6,0
BRA 1351,30,0
BRA 5691,24,0
BRA 8937,25,0
86NUC178,668,0
VI 2940 ,26,0
06UPS248,6,0
06UPS248,30,0
BRA 1351,25,0
AERIEN34,207,0
BRA 5691,25,0
BRA 1351,102,0
47UEK742,29,0
VI 1906 ,32,0
47UEK742,8,0
VI 1906 ,33,0
04AYE133,210,1
BRA 2652,24,0
04AYE133,6,0
04AYE133,30,0
VI 4727 ,33,0
LAMALAMA,25,116
LAMALAMA,206,0
AERIEN34,208,0
VI 2940 ,27,0
BRA 5998,24,0
BRA 5998,25,0
VI 3563 ,26,40
VI 6739 ,26,0
VI 8189 ,26,0
VI 3956 ,32,0
VI 9141 ,32,0
BRA 5015,24,0
BRA 2652,25,77
VI 3956 ,33,0
VI 9141 ,33,0
BRA 5015,25,0
VI 2794 ,29,0
VI 3563 ,27,130
BRA 1158,24,41
48DXF213,668,0
VI 2794 ,8,0
06ETI242,206,0
06ETI242,30,0
06ETI242,6,0
VI 8189 ,27,0
PI 5014 ,667,0
PI 3666 ,667,0
BRA 5635,30,11
BRA 5635,6,4
BRA 5635,24,0
VI 2460 ,26,0
BRA 2457,24,111
PI 5014 ,668,0
PI 3666 ,668,0
BRA 6788,24,0
PI 8048 ,25,0
BRA 5635,25,7
VI 2460 ,27,0
83BVH842,668,0
BRA 7239,24,0
45XZZ695,25,0
BRA 6788,25,0
BRA 2457,25,89
BRA 7239,25,140
25AJG163,26,27
VI 3541 ,26,0
83NGO164,27,0
VI 3541 ,27,0
PI 8048 ,27,0
PI 9461 ,667,28
68BPK026,30,0
68BPK026,6,0
68BPK026,206,0
BRA 2013,24,0
VI 3359 ,26,0
BRA 2013,25,0
VI 3359 ,27,0
BRA 1503,24,170
86NUC178,14,0
46ZOO579,14,1
BRA 7388,24,0
60BUL736,26,0
BRA 1476,24,0
84SNH713,27,0
84SNH713,668,0
84SNH713,25,0
60BUL736,27,0
BRA 7388,25,0
BRA 1476,25,0
84SNH713,30,0
BRA 4562,29,0
VI 7603 ,26,0
BRA 6680,24,0
VI 1479 ,26,185
BRA 4562,8,20
BRA 5997,24,0
BRA 5656,6,0
BRA 5656,30,0
BRA 6680,25,0
BRA 5656,24,0
VI 4897 ,26,200
VI 7603 ,27,0
BRA 5997,25,0
BRA 5656,25,0
VI 1479 ,27,12
PI 5430 ,667,0
PI 5430 ,668,0
VI 3604 ,32,200
BRA 8476,25,0
BRA 5655,24,0
BRA 8476,24,0
08VOA858,32,30
03PDD021,207,0
VI 7603 ,30,0
VI 6998 ,26,190
VI 5989 ,26,0
BRA 4489,24,0
BRA 3599,24,0
BRA 5780,24,197
BRA 5687,24,0
BRA 5655,25,5
BRA 3599,25,0
BRA 4489,25,0
VI 5989 ,27,40
VI 3162 ,26,0
AERIEN10,207,0
AERIEN10,208,0
BRA 5687,25,0
BRA 2918,24,0
VI 3162 ,27,0
49PTC945,6,0
49PTC945,30,0
03PDD021,211,8
81NJS093,29,0
BRA 5848,24,0
AERIEN47,207,0
AERIEN86,207,0
BRA 2918,25,0
81NJS093,8,0
AERIEN47,208,0
BRA 5848,25,0
AERIEN86,208,0
VI 2722 ,26,0
VI 7201 ,26,33
86DJA958,33,0
68VGI100,33,0
VI 1969 ,33,0
VI 8770 ,33,0
VI 1969 ,32,100
VI 8770 ,32,0
VI 7667 ,29,9
VI 7057 ,29,0
VI 7667 ,30,0
VI 7667 ,25,0
AERIEN83,207,0
49TZX707,33,0
VI 7057 ,8,0
VI 7667 ,8,0
VI 3647 ,26,5
43VKN824,30,15
43VKN824,6,15
BRA 4456,24,0
VI 3704 ,26,0
45XZZ695,105,7
BRA 4673,24,0
AERIEN37,208,0
AERIEN37,207,0
TAVESTRA,207,0
01MAU548,33,0
AERIEN83,208,0
VI 2781 ,26,199
VI 9406 ,26,142
VI 2165 ,26,0
VI 3704 ,27,0
83BVH842,30,0
VI 7057 ,6,3
VI 7057 ,30,4
VI 3647 ,27,180
BRA 4456,25,0
AERIEN55,207,0
VI 6495 ,26,0
BRA 4673,25,0
VI 9406 ,27,5
VI 2165 ,27,0
AERIEN55,208,0
VI 1324 ,29,29
VI 4899 ,29,0
VI 7759 ,29,31
VI 7759 ,26,0
VI 6495 ,27,0
VI 6495 ,6,6
VI 6495 ,30,3
BRA 5370,24,0
BRA 3893,24,18
VI 6804 ,26,0
60VXV678,13,0
42FAX047,13,0
24DNF280,13,0
VI 4899 ,8,0
60VXV678,14,0
42FAX047,14,0
VI 7759 ,27,0
03PDD021,208,0
VI 3324 ,26,55
VI 6804 ,27,0
BRA 3893,25,0
BRA 5370,25,0
PI 2273 ,667,0
PI 8473 ,667,36
VI 5253 ,26,0
VI 3324 ,27,133
PI 2273 ,668,0
VI 5253 ,27,0
26QMN927,32,3
VI 6264 ,26,20
VI 6264 ,27,0
PI 7298 ,667,0
PI 7298 ,668,0
BRA 3423,24,0
BRA 2938,24,0
BRA 2938,25,0
BRA 2938,30,0
BRA 3423,25,0
VI 1542 ,26,10
VI 1542 ,27,177
BRA 5145,24,180
AERIEN50,207,0
AERIEN80,207,0
AERIEN50,208,0
VI 3459 ,27,0
VI 3459 ,26,0
63CCC498,207,18
29RSH523,29,0
AMB1345 ,29,7
AERIEN28,208,0
AERIEN28,207,0
VI 7482 ,26,0
AERIEN15,207,0
VI 9295 ,26,6
BRA 3002,24,150
AERIEN15,208,0
VI 7482 ,27,0
VI 9295 ,27,20
BRA 3002,25,30
PI 3102 ,667,10
VI 3335 ,32,0
VI 8750 ,26,0
VI 3335 ,33,100
85OGH704,206,0
VI 8750 ,27,0
BRA 7840,24,0
85OGH704,8,9
BRA 7840,25,0
BRA 8542,24,34
BRA 2856,24,0
BRA 5316,24,0
AERIEN58,207,45
VI 5023 ,32,56
AERIEN52,207,0
02JKH082,6,0
02JKH082,30,0
DEPA 525,206,0
AERIEN44,207,0
BRA 2856,25,0
AERIEN58,208,6
BRA 5316,25,0
AERIEN52,208,0
AERIEN44,208,0
07LLX059,30,0
07LLX059,6,0
AERIEN66,207,76
AERIEN51,207,0
BRA 4443,24,108
AERIEN51,208,0
AERIEN66,208,0
AERIEN16,207,0
VI 5852 ,25,0
BRA 2856,204,0
VI 5852 ,29,200
BRA 2943,24,0
VI 6191 ,29,0
AERIEN16,208,0
BRA 2943,25,0
BRA 1583,24,92
AMB5550 ,204,0
BRA 1583,25,86
VI 2218 ,26,0
VI 8578 ,26,104
VI 8578 ,27,46
VI 3385 ,26,50
VI 2218 ,27,0
VI 9502 ,26,26
VI 4957 ,26,78
VI 9399 ,26,0
VI 6191 ,8,0
VI 9807 ,26,0
VI 3385 ,27,125
VI 3983 ,26,0
BRA 4654,24,0
VI 9807 ,27,0
VI 3983 ,27,0
68COV182,6,0
68COV182,30,0
VI 8594 ,27,20
VI 5288 ,29,0
VI 9399 ,27,0
VI 2168 ,29,0
87DVB842,6,0
87DVB842,30,0
87DVB842,206,0
VI 2168 ,8,0
VI 5288 ,8,0
VI 8594 ,26,170
VI 9786 ,26,0
VI 5734 ,26,0
BRA 4654,25,0
09JFD079,32,0
42MYQ506,30,5
42MYQ506,6,3
86ZTC507,33,0
VI 9786 ,27,0
VI 5734 ,27,0
VI 4801 ,27,0
03CIN850,30,0
VI 4801 ,26,0
BRA 7663,24,0
AERIEN80,208,0
BRA 7663,25,0
BRA 7993,24,1
BRA 7572,24,101
VI 2193 ,26,0
BRA 7993,25,0
BRA 7572,25,0
VI 4154 ,26,179
24OTH015,32,0
22RFN050,33,0
05XIR944,33,20
BRA 2396,24,0
VI 7325 ,26,0
VI 7146 ,26,27
VI 7325 ,27,0
BRA 2396,25,0
VI 5384 ,26,100
VI 5384 ,27,70
BRA 1867,24,20
AERIEN17,207,0
68VGI100,206,0
AERIEN17,208,0
BRA 1867,25,170
VI 6184 ,26,0
BRA 5043,6,8
BRA 5043,30,10
BRA 5043,24,0
BRA 8582,24,0
VI 6184 ,27,0
BRA 5043,25,0
BRA 8582,25,0
60BUL736,206,0
VI 1855 ,26,0
PI 5499 ,667,0
VI 1855 ,27,0
VI 7968 ,26,52
VI 7968 ,27,12
BRA 5170,24,0
VI 8476 ,32,200
VI 3530 ,32,200
BRA 5170,25,0
BRA 4296,24,0
BRA 1048,24,0
VI 8418 ,26,0
VI 9701 ,26,0
BRA 4296,25,0
BRA 1048,25,0
62UCW846,32,20
BRA 3062,24,154
VI 8418 ,27,0
VI 9701 ,27,190
VI 1379 ,26,0
64ETZ677,6,8
64ETZ677,30,8
BRA 2538,24,200
VI 1379 ,27,0
VI 1256 ,26,0
PI 8106 ,667,0
BRA 1728,24,180
VI 1256 ,27,0
BRA 8395,24,180
PI 8106 ,668,32
BRA 8648,24,180
BRA 8781,24,0
48XAJ810,32,0
VI 4363 ,26,0
BRA 6962,24,28
BRA 1773,24,0
VI 4363 ,27,0
AERIEN59,207,19
BRA 1773,25,188
AERIEN59,208,0
81LHO926,33,0
BRA 8631,24,0
04AYE133,677,2
BRA 8642,24,0
BRA 8631,25,0
BRA 8642,25,0
VI 7113 ,26,0
VI 8903 ,26,0
VI 7113 ,27,0
VI 2722 ,27,0
VI 8903 ,27,0
VI 8975 ,26,0
VI 1270 ,26,0
VI 1837 ,26,0
VI 9566 ,26,152
VI 1340 ,26,30
HUNT 153,23,13
VI 8975 ,27,0
VI 6511 ,26,0
VI 1270 ,27,0
VI 6511 ,27,36
VI 1837 ,27,0
PI 9307 ,667,0
VI 4221 ,26,0
PI 9307 ,668,0
VI 4221 ,27,0
BRA 8545,24,62
BRA 3396,24,0
BRA 8545,25,0
BRA 3396,25,0
VI 6364 ,26,0
24OTH015,6,0
24OTH015,30,0
VI 6364 ,27,0
VI 4777 ,26,0
VI 4777 ,27,57
VI 9188 ,26,0
VI 9188 ,27,0
BRA 7804,24,0
BRA 7804,25,0
61OUT879,29,0
87DVB842,32,0
87DVB842,33,0
VI 5475 ,32,0
09UIR323,24,0
VI 5475 ,33,0
HUNT 323,23,0
VI 5475 ,30,0
VI 5475 ,206,0
PI 7822 ,668,0
PI 7822 ,667,0
05AXL871,33,0
09UIR323,33,0
05AXL871,24,19
AMB3963 ,101,0
AMB3963 ,668,0
26TYC349,101,13
PI 3328 ,668,19
PI 3328 ,667,0
BRA 4860,24,0
BRA 4860,25,14
PI 5219 ,668,22
BRA 1632,25,29
BRA 1632,24,91
PI 5219 ,667,0
VI 3731 ,26,0
BRA 5939,24,0
06ETI242,668,0
BRA 5939,25,0
VI 3731 ,27,0
BRA 3981,24,90
BRA 3981,206,0
BRA 3981,25,0
PI 8153 ,668,0
PI 8153 ,667,0
49TZX707,24,0
BRA 7096,25,0
BRA 7096,24,0
PI 6779 ,667,0
49TZX707,25,0
09UIR323,668,4
VI 4704 ,32,0
PI 6779 ,668,0
VI 8038 ,33,93
VI 4704 ,33,150
VI 8038 ,32,0
VI 4704 ,6,0
BRA 7362,24,0
BRA 7362,25,190
AERIEN25,207,0
VI 7880 ,30,10
VI 7880 ,6,10
VI 7063 ,26,140
VI 7880 ,26,84
AERIEN82,207,0
AERIEN65,207,0
AERIEN67,207,0
PI 5437 ,668,0
PI 5437 ,667,0
VI 4091 ,26,0
AERIEN67,208,0
AERIEN65,208,0
VI 4790 ,26,0
BRA 5526,24,0
BRA 3180,24,0
VI 7271 ,26,0
VI 4091 ,27,0
VI 7271 ,30,0
BRA 5526,25,0
BRA 3180,25,0
VI 7271 ,27,0
BRA 1517,24,0
VI 4094 ,26,0
BRA 3289,24,0
BRA 7040,24,0
VI 4790 ,27,0
BRA 1517,25,0
BRA 3289,25,0
VI 1368 ,26,0
PI 5141 ,668,0
VI 4094 ,27,150
PI 5141 ,667,0
VI 6983 ,26,0
BRA 7040,25,0
VI 8910 ,26,0
VI 4114 ,26,0
VI 6983 ,27,0
VI 8910 ,27,0
68BPK026,15,0
VI 7583 ,26,200
VI 1368 ,27,0
VI 4114 ,27,0
VI 8012 ,26,0
VI 7583 ,27,0
VI 2179 ,26,0
VI 2179 ,27,158
VI 2179 ,206,1
BRA 5966,24,0
VI 8012 ,27,0
BRA 5966,25,0
24OTH015,29,0
BRA 2938,105,0
BRA 7664,24,180
BRA 5589,24,0
BRA 5589,25,0
22RFN050,6,0
22RFN050,30,0
BRA 7877,24,0
BRA 7877,25,0
BRA 1928,24,0
BRA 1928,25,5
BRA 3392,24,0
BRA 3392,25,0
PI 7326 ,667,0
BRA 4747,24,0
PI 7326 ,668,0
BRA 3562,24,0
27UAP150,668,10
PI 7326 ,102,0
BRA 4747,25,0
BRA 3562,25,0
VI 8222 ,26,0
VI 8222 ,27,0
PI 3714 ,668,20
PI 3714 ,667,0
VI 4377 ,30,0
VI 4377 ,26,0
BRA 8752,24,0
BRA 8752,25,0
VI 4377 ,27,0
VI 3814 ,26,0
VI 2615 ,26,0
VI 2615 ,27,0
VI 3814 ,27,0
PI 3714 ,25,15
VI 5113 ,26,0
VI 7878 ,26,0
VI 5113 ,27,11
VI 2907 ,26,0
BRA 1337,24,0
00QWX542,668,7
PI 3822 ,667,0
00QWX542,667,0
BRA 1337,25,0
PI 3822 ,668,0
VI 7878 ,27,150
VI 2907 ,27,0
VI 8541 ,26,0
AERIEN13,208,0
AERIEN13,207,0
VI 3394 ,27,0
VI 3394 ,26,0
BRA 1337,29,1
VI 3433 ,26,0
VI 8541 ,27,0
VI 3799 ,26,0
VI 3799 ,27,0
VI 3433 ,27,0
PI 9760 ,667,36
BRA 6910,24,0
PI 9760 ,668,0
PI 6690 ,667,0
PI 6690 ,668,0
BRA 6910,8,0
VI 6630 ,27,0
VI 6630 ,26,0
BRA 4397,24,0
20LFJ747,32,0
VI 7075 ,26,0
VI 7075 ,30,13
VI 7075 ,27,17
BRA 4397,25,0
46YGQ278,33,0
PI 5135 ,667,0
VI 6630 ,6,9
PI 5135 ,668,0
BRA 6910,25,0
VI 2105 ,26,0
PI 3208 ,667,0
BRA 1586,24,29
VI 2105 ,27,0
PI 3208 ,668,0
VI 6984 ,26,0
BRA 7714,24,0
01GTMUS1,668,0
BRA 3782,6,0
BRA 3782,30,0
BRA 3782,24,0
BRA 4035,24,110
BRA 5173,24,0
BRA 7017,24,23
45XZZ695,30,0
45XZZ695,6,0
VI 6984 ,27,0
AERIEN49,207,0
AERIEN79,207,0
BRA 3782,25,0
BRA 7714,25,0
AERIEN25,208,0
AERIEN49,208,180
BRA 5173,668,1
BRA 5173,101,2
BRA 4035,25,58
BRA 5173,25,0
VI 2857 ,26,80
VI 4448 ,26,0
BRA 2267,25,12
BRA 1236,24,0
89HBV699,15,0
BRA 8112,24,0
VI 4448 ,27,0
VI 2857 ,27,0
AERIEN63,207,0
VI 8202 ,26,0
AERIEN63,208,0
BRA 1236,25,0
